     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
     0.000     0.000     0.000     0.000     0.979     0.021     1.000
